Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,697105,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,16678.97949,11.47603302,99586.42857,259025.6405,686948,54,9753,4876.5,6613.569724,9553,200,697051,174262.75,341820.035,686948,161,0,0,0,0,72,112,4.303512383,7.172520639,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,353,2,2,64,196,32,32,32.0,0.0,98,98,98.0,0.0,736543.9093,11331.44476,117.6666667,201.2071901,350,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,5665.72238,5665.72238,32,98,58.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,73.0,32.0,98.0,64,0,0,0,0,0,0,2,64,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2143894,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.19458331,1.865763886,714631.3333,1237776.046,2143892,1,2143894,714631.3333,1237776.046,2143892,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.865763886,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,204341,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,56899.98581,39.15024395,29191.57143,75039.17787,199337,56,4565,2282.5,2235.164535,3863,702,204285,51071.25,98865.39141,199337,187,0,0,0,0,72,112,14.68134148,24.46890247,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,199,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,944723.6181,20100.50251,66.33333333,31.75426481,103,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,10050.25126,10050.25126,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,35041,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,342.4559801,57.07599669,35041.0,0.0,35041,35041,35041,35041.0,0.0,35041,35041,0,0.0,0.0,0,0,0,0,0,0,40,0,57.07599669,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16270,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,228,2,2,82,498,41,41,41.0,0.0,249,249,249.0,0.0,2543859.649,17543.85965,76.0,89.35323161,176,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,8771.929825,8771.929825,41,249,124.2,113.926292,12979.2,0,0,0,0,0,0,0,0,1,155.25,41.0,249.0,64,0,0,0,0,0,0,2,82,2,498,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,186,2,2,66,122,33,33,33.0,0.0,61,61,61.0,0.0,1010752.688,21505.37634,62.0,24.24871131,90,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,10752.68817,10752.68817,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59624,275,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,43636.36364,7272.727273,275.0,0.0,275,275,275,275.0,0.0,275,275,0,0.0,0.0,0,0,0,0,0,0,40,0,7272.727273,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,71361,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,163016.2133,112.1060523,10194.42857,26392.00125,70040,4,1071,535.5,729.0270914,1051,20,71346,17836.5,34805.84887,70040,4,0,0,0,0,72,112,42.03976962,70.0662827,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,7471185,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.015427272,0.669237879,1867796.25,3732952.528,7467225,990,7471185,1867796.25,3732952.528,7467225,990,0,0.0,0.0,0,0,0,0,0,0,100,0,0.669237879,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3960.0,0.0,3960,3960,7467225.0,0.0,7467225,7467225,DDoS
80,19074,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2193.240798,609573.2411,419.4191045,2724.857143,4764.899244,12555,54,13253,6626.5,8460.532637,12609,644,19020,4755.0,6220.717376,13281,62,0,0,0,0,72,112,157.2821642,262.1369403,0,4380,1291.888889,1972.862923,3892188.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6539675,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.669907144,0.611651191,2179891.667,3773087.074,6536677,3,6539675,2179891.667,3773087.074,6536677,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.611651191,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2998.0,0.0,2998,2998,6536677.0,0.0,6536677,6536677,DDoS
53,3318923,2,2,93,190,48,45,46.5,2.121320344,129,61,95.0,48.08326112,85.26862479,1.205210244,1106307.667,1875362.719,3271790,23410,3295200,3295200.0,0.0,3295200,3295200,3295513,3295513.0,0.0,3295513,3295513,0,0,0,0,52,40,0.602605122,0.602605122,45,129,66.2,35.64687925,1270.7,0,0,0,0,0,0,0,0,1,82.75,46.5,95.0,52,0,0,0,0,0,0,2,93,2,190,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4142405,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.793735765,0.965622627,1380801.667,2390463.4,4141071,253,4142405,1380801.667,2390463.4,4141071,253,0,0.0,0.0,0,0,0,0,0,0,80,0,0.965622627,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1665891,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6983.049911,4.80223496,237984.4286,629108.8205,1664669,4,984,492.0,503.4600282,848,136,1665841,416460.25,832139.2898,1664669,4,0,0,0,0,72,112,1.80083811,3.00139685,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,976671,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,11910.86865,9.214976179,122083.875,344791.1198,975398,3,1110,555.0,633.5676759,1003,107,976622,195324.4,436074.6777,975398,3,0,0,0,0,72,132,3.071658726,6.143317453,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
51305,4611540,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,7.806502817,1.301083803,922308.0,2046354.16,4582918,3,0,0.0,0.0,0,0,4596889,1149222.25,2289138.109,4582918,3,0,0,0,0,20,100,0.2168473,1.084236502,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,64979,1,1,50,116,50,50,50.0,0.0,116,116,116.0,0.0,2554.671509,30.77917481,64979.0,0.0,64979,64979,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15.38958741,15.38958741,50,116,72.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,108.0,50.0,116.0,20,0,0,0,0,0,0,1,50,1,116,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1027740,1,1,6,31,6,6,6.0,0.0,31,31,31.0,0.0,36.00132329,1.946017475,1027740.0,0.0,1027740,1027740,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,0.973008738,0.973008738,6,31,14.33333333,14.43375673,208.3333333,1,0,0,0,0,0,0,0,1,21.5,6.0,31.0,20,0,0,0,0,0,0,1,6,1,31,0,939,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,558562,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,20826.69426,16.11280395,69820.25,196989.8829,557345,48,873,436.5,548.0077554,824,49,558467,111693.4,249127.0289,557345,48,0,0,0,0,72,132,5.37093465,10.7418693,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,634849,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,18324.04241,11.02624404,105808.1667,258737.66,633954,5,768,384.0,405.8792924,671,97,634804,211601.3333,365768.3798,633954,5,0,0,0,0,72,92,4.725533158,6.300710878,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,52058,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,223462.2921,153.6747474,7436.857143,19272.41385,51140,3,702,351.0,490.7321061,698,4,51966,12991.5,25433.89796,51140,3,0,0,0,0,72,112,57.62803027,96.04671712,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1761970,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,17.02639659,2.837732765,440492.5,876980.2149,1755956,3,1761970,440492.5,876980.2149,1755956,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.837732765,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,181,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,66298.34254,11049.72376,181.0,0.0,181,181,181,181.0,0.0,181,181,0,0.0,0.0,0,0,0,0,0,0,40,0,11049.72376,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4242935,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.070577324,1.178429554,1060733.75,2120134.219,4240935,3,4242935,1060733.75,2120134.219,4240935,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.178429554,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,48554,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,2224.327553,41.19125098,48554.0,0.0,48554,48554,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,20.59562549,20.59562549,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,40,0,0,0,0,0,0,1,46,1,62,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8002133,7,5,50,11607,20,0,7.142857143,6.094494002,5840,0,2321.4,3173.373883,1456.736598,1.499600169,727466.6364,1851767.305,6051923,1,6136725,1022787.5,2463991.492,6051923,1,1866143,466535.75,932424.8984,1865173,4,0,0,0,0,152,112,0.874766765,0.624833404,0,5840,897.1538462,2174.910107,4730233.974,0,0,0,0,1,0,0,0,0,971.9166667,7.142857143,2321.4,152,0,0,0,0,0,0,7,50,5,11607,256,229,5,20,84050.0,0.0,84050,84050,6051923.0,0.0,6051923,6051923,DDoS
31844,4000987,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,10.49740976,1.749568294,666831.1667,1616727.442,3966908,1,0,0.0,0.0,0,0,3991980,798396.0,1771281.947,3966908,1,0,0,0,0,20,120,0.249938328,1.499629966,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
137,3,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,41300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,48536,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,239554.1454,164.8261085,6933.714286,16300.69241,43758,20,4187,2093.5,2699.026584,4002,185,48516,12129.0,21169.81044,43758,159,0,0,0,0,72,112,61.80979067,103.0163178,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
60462,33,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,256,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,867187.5,15625.0,85.33333333,135.8099162,242,1,13,13.0,0.0,13,13,1,1.0,0.0,1,1,0,0,0,0,64,64,7812.5,7812.5,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5182896,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.788269724,0.964711621,1295724.0,2589451.717,5179901,1,5182896,1295724.0,2589451.717,5179901,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.964711621,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2995.0,0.0,2995,2995,5179901.0,0.0,5179901,5179901,DDoS
443,366620,6,6,787,469,508,0,131.1666667,202.0716869,287,2,78.16666667,114.4681906,3425.890568,32.73143855,33329.09091,56488.32189,121600,4,243715,48743.0,66493.09762,122071,97,245611,49122.2,66309.98019,122063,4,0,0,0,0,140,124,16.36571927,16.36571927,0,508,96.61538462,154.978245,24018.25641,0,0,0,1,0,0,0,0,1,104.6666667,131.1666667,78.16666667,140,0,0,0,0,0,0,6,787,6,469,29200,31088,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,148,2,2,100,132,50,50,50.0,0.0,66,66,66.0,0.0,1567567.568,27027.02703,49.33333333,80.25168742,142,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13513.51351,13513.51351,50,66,56.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,70.5,50.0,66.0,40,0,0,0,0,0,0,2,100,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1235347,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,9416.787348,6.475913245,176478.1429,466598.9327,1234625,4,557,278.5,328.8046533,511,46,1235300,308825.0,617200.0421,1234625,4,0,0,0,0,72,112,2.428467467,4.047445778,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,73252635,9,7,62,11601,20,0,6.888888889,5.30199124,2920,0,1657.285714,1299.172136,159.2161156,0.218422177,4883509.0,17500000.0,68100000,1,72000000,9002378.375,23900000.0,68100000,1,1239668,206611.3333,502862.302,1233063,47,0,0,0,0,192,152,0.122862475,0.095559702,0,2920,686.4117647,1154.994862,1334013.132,0,0,0,0,1,0,0,0,0,729.3125,6.888888889,1657.285714,192,0,0,0,0,0,0,9,62,7,11601,256,229,7,20,3940930.0,0.0,3940930,3940930,68100000.0,0.0,68100000,68100000,DDoS
56274,7765161,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.408773881,0.901462314,1294193.5,3159268.903,7743015,3,0,0.0,0.0,0,0,7750929,1550185.8,3461897.538,7743015,3,0,0,0,0,20,120,0.128780331,0.772681983,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,22146.0,0.0,22146,22146,7743015.0,0.0,7743015,7743015,BENIGN
80,273486,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,42535.99819,32.9084487,34185.75,95576.94623,270720,16,2312,1156.0,1455.225756,2185,127,273433,54686.6,120770.1556,270720,16,0,0,0,0,72,132,10.9694829,21.9389658,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,100196746,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,116.4009857,0.139725096,7707442.0,26200000.0,94900000,1,98400000,14100000.0,35700000.0,94900000,1,1768286,353657.2,790224.1358,1767253,8,0,0,0,0,172,132,0.079842912,0.059882184,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,3539887.0,0.0,3539887,3539887,94900000.0,0.0,94900000,94900000,DDoS
65516,9991430,7,9,11607,62,5840,0,1658.142857,2127.59774,20,0,6.888888889,5.30199124,1167.900891,1.601372376,666095.3333,1696981.686,6354662,6,9991430,1665238.333,3366521.145,8416597,14,8410865,1051358.125,2257130.283,6354662,6,0,0,0,0,152,192,0.700600415,0.900771962,0,5840,686.7647059,1548.96754,2399300.441,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,2061922.0,0.0,2061922,2061922,6354662.0,0.0,6354662,6354662,BENIGN
53,298,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,308724.8322,13422.81879,99.33333333,170.3183294,296,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,6711.409396,6711.409396,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5875853,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.105641683,0.850940281,1468963.25,2936588.538,5873846,3,5875853,1468963.25,2936588.538,5873846,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.850940281,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2007.0,0.0,2007,2007,5873846.0,0.0,5873846,5873846,DDoS
53,41537762,2,2,137,279,89,48,68.5,28.99137803,167,112,139.5,38.89087297,10.01498347,0.096297918,13800000.0,23900000.0,41400000,23540,41500000,41500000.0,0.0,41500000,41500000,41500000,41500000.0,0.0,41500000,41500000,0,0,0,0,52,40,0.048148959,0.048148959,48,167,92.8,49.75640662,2475.7,0,0,0,0,0,0,0,0,1,116.0,68.5,139.5,52,0,0,0,0,0,0,2,137,2,279,-1,-1,1,20,70434.0,0.0,70434,70434,41400000.0,0.0,41400000,41400000,BENIGN
80,45522,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,255414.9642,197.7066034,5690.25,14551.44569,41628,36,41999,20999.5,29297.55526,41716,283,45434,9086.8,18404.92588,41947,46,0,0,0,0,72,132,65.90220113,131.8044023,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
59156,8111919,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,172.4622743,0.739652356,1622383.8,3615937.995,8090766,3,0,0.0,0.0,0,0,8100804,2025201.0,4043711.019,8090766,3,1,0,0,0,20,112,0.123275393,0.616376963,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,21153.0,0.0,21153,21153,8090766.0,0.0,8090766,8090766,BENIGN
443,1739465,4,1,206,0,194,0,51.5,95.04209594,0,0,0.0,0.0,118.4272176,2.874447028,434866.25,683967.9156,1441600,23,1739465,579821.6667,758717.5323,1441600,12346,0,0.0,0.0,0,0,0,0,0,0,92,32,2.299557623,0.574889406,0,194,34.33333333,78.27558155,6127.066667,0,0,0,1,0,0,0,0,0,41.2,51.5,0.0,92,0,0,0,0,0,0,4,206,1,0,8192,28200,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1867660,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6228.649754,4.818864247,233457.5,659907.4457,1866645,2,882,441.0,523.2590181,811,71,1867567,373513.4,834686.0173,1866645,2,0,0,0,0,72,132,1.606288082,3.212576165,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,4993313,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.008035146,1.001339191,1248328.25,2496165.167,4992576,225,4993313,1248328.25,2496165.167,4992576,225,0,0.0,0.0,0,0,0,0,0,0,100,0,1.001339191,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1466257,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7933.806966,6.138078113,183282.125,518160.135,1465663,3,480,240.0,247.4873734,415,65,1466212,293242.4,655403.0707,1465663,3,0,0,0,0,72,132,2.046026038,4.092052075,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1426251,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,25.24099895,4.206833159,285250.2,636635.4477,1424098,174,1426251,285250.2,636635.4477,1424098,174,0,0.0,0.0,0,0,0,0,0,0,120,0,4.206833159,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
56319,2645347,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,13.60880066,2.268133443,529069.4,1178736.331,2637655,4,0,0.0,0.0,0,0,2640959,660239.75,1318277.176,2637655,4,0,0,0,0,20,100,0.378022241,1.890111203,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55795,191,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,94240.8377,15706.80628,95.5,24.74873734,113,78,191,191.0,0.0,191,191,0,0.0,0.0,0,0,0,0,0,0,40,20,10471.20419,5235.602094,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,8760,252,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
